pl_name,hostname,sy_snum,sy_pnum,sy_mnum,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_lum,st_lumerr1,st_lumerr2,st_lumlim,st_logg,st_loggerr1,st_loggerr2,st_logglim
HD 215152 d,HD 215152,1,4,0,10.86499000,0.00564000,-0.00613000,0,0.087990,0.001130,-0.001160,0,,,,,2.80100,0.80900,-0.92300,0,0.000000,,,0,4935.00,76.00,-76.00,0,0.73,0.02,-0.02,0,0.77,0.01,-0.01,0,-0.100,0.040,-0.040,0,,,,,4.40,,,0
HD 215152 e,HD 215152,1,4,0,25.19670000,0.04760000,-0.05050000,0,0.154170,0.001990,-0.002040,0,,,,,2.87700,1.06300,-1.48100,0,0.000000,,,0,4935.00,76.00,-76.00,0,0.73,0.02,-0.02,0,0.77,0.01,-0.01,0,-0.100,0.040,-0.040,0,,,,,4.40,,,0
HD 3167 b,HD 3167,1,4,0,0.95962200,0.00004400,-0.00004400,0,,,,,1.600,0.090,-0.080,0,,,,,,,,,5438.00,63.00,-63.00,0,0.83,0.03,-0.03,0,,,,,-0.100,0.100,-0.100,0,,,,,4.60,0.10,-0.10,0
HD 3167 b,HD 3167,1,4,0,0.95962400,0.00002800,-0.00002800,0,0.018600,0.000300,-0.000300,0,1.700,0.080,-0.080,0,,,,,,,,,5528.00,162.00,-162.00,0,0.87,0.01,-0.01,0,0.94,0.04,-0.04,0,-0.020,0.170,-0.170,0,,,,,4.53,0.02,-0.02,0
HD 3167 b,HD 3167,1,4,0,0.95965428,0.00000030,-0.00000029,0,0.018020,0.000250,-0.000250,0,1.627,0.083,-0.058,0,4.73000,0.28000,-0.29000,0,0.100000,,,1,5300.00,73.00,-73.00,0,0.87,0.01,-0.01,0,0.85,0.03,-0.01,0,0.037,0.048,-0.048,0,-0.270,0.024,-0.026,0,4.47,0.12,-0.12,0
HD 3167 b,HD 3167,1,4,0,0.95962800,0.00003200,-0.00003100,0,,,,,1.800,0.200,-0.100,0,,,,,,,,,,,,,0.88,,,0,,,,,,,,,,,,,,,,
HD 3167 b,HD 3167,1,4,0,0.95964100,0.00001100,-0.00001200,0,0.018150,0.000230,-0.000230,0,1.700,0.180,-0.150,0,5.02000,0.38000,-0.38000,0,0.000000,,,0,5261.00,60.00,-60.00,0,0.86,0.04,-0.04,0,0.86,0.03,-0.03,0,0.040,0.050,-0.050,0,,,,,4.47,0.05,-0.05,0
HD 3167 b,HD 3167,1,4,0,0.95966500,0.00002000,-0.00002100,0,,,,,1.624,0.171,-0.080,0,,,,,,,,,5366.00,50.00,-50.00,0,0.84,0.05,-0.03,0,0.89,0.03,-0.03,0,-0.010,0.080,-0.080,0,,,,,4.54,0.10,-0.10,0
HD 3167 b,HD 3167,1,4,0,0.95963200,0.00001500,-0.00001500,0,0.017520,0.000630,-0.000630,0,1.574,0.054,-0.054,0,5.69000,0.44000,-0.44000,0,0.000000,,,0,5286.00,40.00,-40.00,0,0.83,0.03,-0.03,0,0.88,0.02,-0.02,0,0.030,0.030,-0.030,0,,,,,4.51,0.03,-0.03,0
HD 3167 b,HD 3167,1,4,0,0.95964100,0.00001100,-0.00001100,0,0.017960,0.000370,-0.000310,0,1.670,0.170,-0.100,0,4.97000,0.24000,-0.23000,0,0.000000,,,0,5261.00,60.00,-60.00,0,0.88,0.01,-0.01,0,0.84,0.05,-0.04,0,0.040,0.050,-0.050,0,,,,,,,,
HD 3167 b,HD 3167,1,4,0,0.95962800,0.00001200,-0.00001200,0,,,,,1.557,0.057,-0.057,0,,,,,,,,,5370.00,50.00,-50.00,0,0.83,0.03,-0.03,0,0.88,0.03,-0.03,0,0.000,0.080,-0.080,0,,,,,4.52,0.03,-0.03,0
HD 3167 b,HD 3167,1,4,0,0.96000000,,,0,,,,,1.626,0.048,-0.054,0,5.59000,0.98000,-0.96000,0,,,,,5261.00,60.00,-60.00,0,0.88,0.01,-0.01,0,0.84,0.05,-0.04,0,0.040,0.050,-0.050,0,,,,,4.47,0.05,-0.05,0
HD 3167 c,HD 3167,1,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 3167 c,HD 3167,1,4,0,29.84649480,0.00001570,-0.00001540,0,0.178300,0.002500,-0.002500,0,2.923,0.098,-0.109,0,10.67000,0.85000,-0.81000,0,0.150000,,,1,5300.00,73.00,-73.00,0,0.87,0.01,-0.01,0,0.85,0.03,-0.01,0,0.037,0.048,-0.048,0,-0.270,0.024,-0.026,0,4.47,0.12,-0.12,0
HD 3167 c,HD 3167,1,4,0,29.84540000,0.00120000,-0.00120000,0,0.177600,0.003700,-0.003100,0,3.000,0.450,-0.210,0,11.13000,0.78000,-0.74000,0,0.060000,,,1,5261.00,60.00,-60.00,0,0.88,0.01,-0.01,0,0.84,0.05,-0.04,0,0.040,0.050,-0.050,0,,,,,,,,
HD 3167 c,HD 3167,1,4,0,29.83832000,0.00290500,-0.00319900,0,0.184100,0.002700,-0.002800,0,2.860,0.220,-0.220,0,,,,,,,,,5528.00,162.00,-162.00,0,0.87,0.01,-0.01,0,0.94,0.04,-0.04,0,-0.020,0.170,-0.170,0,,,,,4.53,0.02,-0.02,0
HD 3167 c,HD 3167,1,4,0,29.83983500,0.00259700,-0.00264500,0,,,,,3.000,0.500,-0.300,0,,,,,,,,,,,,,0.88,,,0,,,,,,,,,,,,,,,,
HD 3167 c,HD 3167,1,4,0,29.87522100,0.00040000,-0.00040000,0,,,,,2.300,0.200,-0.100,0,,,,,,,,,5438.00,63.00,-63.00,0,0.83,0.03,-0.03,0,,,,,-0.100,0.100,-0.100,0,,,,,4.60,0.10,-0.10,0
HD 3167 c,HD 3167,1,4,0,29.84540000,0.00120000,-0.00120000,0,,,,,2.850,0.240,-0.150,0,,,,,,,,,5370.00,50.00,-50.00,0,0.83,0.03,-0.03,0,0.88,0.03,-0.03,0,0.000,0.080,-0.080,0,,,,,4.52,0.03,-0.03,0
HD 3167 c,HD 3167,1,4,0,29.84498200,0.00143700,-0.00138900,0,,,,,2.831,0.308,-0.145,0,,,,,,,,,5366.00,50.00,-50.00,0,0.84,0.05,-0.03,0,0.89,0.03,-0.03,0,-0.010,0.080,-0.080,0,,,,,4.54,0.10,-0.10,0
HD 3167 c,HD 3167,1,4,0,29.84622000,0.00098000,-0.00091000,0,0.180600,0.008000,-0.008000,0,2.740,0.106,-0.100,0,8.33000,1.79000,-1.85000,0,0.050000,0.070000,-0.040000,0,5286.00,40.00,-40.00,0,0.83,0.03,-0.03,0,0.88,0.02,-0.02,0,0.030,0.030,-0.030,0,,,,,4.51,0.03,-0.03,0
HD 3167 c,HD 3167,1,4,0,29.84540000,0.00120000,-0.00120000,0,0.179500,0.002300,-0.002300,0,3.010,0.420,-0.280,0,9.80000,1.30000,-1.24000,0,0.267000,,,1,5261.00,60.00,-60.00,0,0.86,0.04,-0.04,0,0.86,0.03,-0.03,0,0.040,0.050,-0.050,0,,,,,4.47,0.05,-0.05,0
HD 3167 d,HD 3167,1,4,0,8.50900000,0.04500000,-0.04500000,0,0.077570,0.000270,-0.000270,0,,,,,6.90000,0.71000,-0.71000,0,0.360000,,,1,5261.00,60.00,-60.00,0,0.86,0.04,-0.04,0,0.86,0.03,-0.03,0,0.040,0.050,-0.050,0,,,,,4.47,0.05,-0.05,0
HD 3167 d,HD 3167,1,4,0,8.47830000,0.00250000,-0.00250000,0,0.077030,0.001060,-0.001080,0,,,,,5.03000,0.50000,-0.50000,0,0.440000,,,1,5300.00,73.00,-73.00,0,0.87,0.01,-0.01,0,0.85,0.03,-0.01,0,0.037,0.048,-0.048,0,-0.270,0.024,-0.026,0,4.47,0.12,-0.12,0
HD 3167 d,HD 3167,1,4,0,8.41120000,0.00520000,-0.00520000,0,0.076300,0.001500,-0.001500,0,,,,,4.33000,0.45000,-0.45000,0,0.120000,,,1,5261.00,60.00,-60.00,0,0.88,0.01,-0.01,0,0.84,0.05,-0.04,0,0.040,0.050,-0.050,0,,,,,,,,
HD 3167 e,HD 3167,1,4,0,102.09000000,0.52000000,-0.50000000,0,0.404800,0.007700,-0.007400,0,,,,,9.74000,1.20000,-1.15000,0,0.600000,,,1,5300.00,73.00,-73.00,0,0.87,0.01,-0.01,0,0.85,0.03,-0.01,0,0.037,0.048,-0.048,0,-0.270,0.024,-0.026,0,4.47,0.12,-0.12,0
HD 3167 e,HD 3167,1,4,0,96.63000000,0.29200000,-0.29200000,0,0.388500,0.007900,-0.007900,0,,,,,8.41000,1.02000,-1.02000,0,0.150000,,,1,5261.00,60.00,-60.00,0,0.88,0.01,-0.01,0,0.84,0.05,-0.04,0,0.040,0.050,-0.050,0,,,,,,,,
HR 8799 b,HR 8799,1,4,0,166510.17000000,9021.68000000,-9021.68000000,0,67.960000,1.850000,-1.850000,0,,,,,,,,,,,,,,,,,,,,,1.51,0.04,-0.02,0,,,,,,,,,,,,
HR 8799 b,HR 8799,1,4,0,,,,,,,,,6.725,,,0,,,,,,,,,7204.58,83.84,-129.54,0,1.49,0.05,-0.05,0,1.61,0.32,-0.21,0,,,,,0.733,0.016,-0.015,0,4.30,0.09,-0.07,0
HR 8799 b,HR 8799,1,4,0,170000.00000000,,,0,68.000000,,,0,13.000,1.000,-1.000,0,2000.00000,1000.00000,-600.00000,0,,,,,,,,,,,,,1.50,0.30,-0.30,0,-0.470,,,0,0.692,0.035,-0.038,0,,,,
HR 8799 b,HR 8799,1,4,0,171667.50000000,,,0,70.000000,,,0,,,,,,,,,,,,,7204.58,83.84,-129.54,0,1.49,0.05,-0.05,0,1.61,0.32,-0.21,0,,,,,0.733,0.016,-0.015,0,4.30,0.09,-0.07,0
HR 8799 c,HR 8799,1,4,0,83255.09000000,4510.84000000,-4510.84000000,0,42.810000,1.160000,-1.160000,0,,,,,,,,,,,,,,,,,,,,,1.51,0.04,-0.02,0,,,,,,,,,,,,
HR 8799 c,HR 8799,1,4,0,67571.25000000,,,0,38.000000,,,0,,,,,,,,,0.500000,,,1,7204.58,83.84,-129.54,0,1.49,0.05,-0.05,0,1.61,0.32,-0.21,0,,,,,0.733,0.016,-0.015,0,4.30,0.09,-0.07,0
HR 8799 c,HR 8799,1,4,0,69000.00000000,,,0,38.000000,,,0,13.000,1.000,0.000,0,3000.00000,1000.00000,-1000.00000,0,,,,,,,,,,,,,1.50,0.30,-0.30,0,-0.470,,,0,0.692,0.035,-0.038,0,,,,
HR 8799 c,HR 8799,1,4,0,,,,,,,,,11.209,,,0,,,,,,,,,7204.58,83.84,-129.54,0,1.49,0.05,-0.05,0,1.61,0.32,-0.21,0,,,,,0.733,0.016,-0.015,0,4.30,0.09,-0.07,0
HR 8799 d,HR 8799,1,4,0,,,,,,,,,,,,,,,,,0.600000,,,1,7204.58,83.84,-129.54,0,1.49,0.05,-0.05,0,1.61,0.32,-0.21,0,,,,,0.733,0.016,-0.015,0,4.30,0.09,-0.07,0
HR 8799 d,HR 8799,1,4,0,41627.54000000,2257.24000000,-2257.24000000,0,26.970000,0.730000,-0.730000,0,,,,,,,,,,,,,,,,,,,,,1.51,0.04,-0.02,0,,,,,,,,,,,,
HR 8799 d,HR 8799,1,4,0,,,,,,,,,10.088,,,0,,,,,,,,,7204.58,83.84,-129.54,0,1.49,0.05,-0.05,0,1.61,0.32,-0.21,0,,,,,0.733,0.016,-0.015,0,4.30,0.09,-0.07,0
HR 8799 d,HR 8799,1,4,0,37000.00000000,,,0,24.000000,,,0,13.000,1.000,0.000,0,3000.00000,1000.00000,-1000.00000,0,,,,,,,,,,,,,1.50,0.30,-0.30,0,-0.470,,,0,0.692,0.035,-0.038,0,,,,
HR 8799 e,HR 8799,1,4,0,,,,,16.400000,2.100000,-1.100000,0,13.115,1.457,-1.233,0,3178.30000,2224.81000,-1271.32000,0,0.150000,0.080000,-0.080000,0,7400.00,,,0,,,,,,,,,-0.500,,,0,,,,,4.00,,,0
HR 8799 e,HR 8799,1,4,0,,,,,,,,,10.088,,,0,,,,,,,,,7204.58,83.84,-129.54,0,1.49,0.05,-0.05,0,1.61,0.32,-0.21,0,,,,,0.733,0.016,-0.015,0,4.30,0.09,-0.07,0
HR 8799 e,HR 8799,1,4,0,20815.60000000,1128.62000000,-1128.62000000,0,16.990000,0.460000,-0.460000,0,,,,,,,,,,,,,,,,,,,,,1.51,0.04,-0.02,0,,,,,,,,,,,,
HR 8799 e,HR 8799,1,4,0,18000.00000000,,,0,14.500000,0.500000,-0.500000,0,,,,,,,,,,,,,7204.58,83.84,-129.54,0,1.49,0.05,-0.05,0,1.61,0.32,-0.21,0,,,,,0.733,0.016,-0.015,0,4.30,0.09,-0.07,0
K2-133 b,K2-133,1,4,0,3.07120000,0.00010000,-0.00010000,0,0.033000,0.002000,-0.002000,0,1.310,0.080,-0.080,0,,,,,,,,,3655.00,80.00,-80.00,0,0.47,0.03,-0.03,0,0.51,0.03,-0.03,0,,,,,-1.444,0.077,-0.094,0,,,,
K2-133 b,K2-133,1,4,0,3.07133000,0.00011000,-0.00011000,0,0.031940,0.000250,-0.000260,0,1.340,0.077,-0.076,0,,,,,,,,,3655.00,80.00,-80.00,0,0.46,0.02,-0.02,0,0.46,0.01,-0.01,0,,,,,-1.479,0.017,-0.017,0,,,,
K2-133 c,K2-133,1,4,0,4.86820000,0.00010000,-0.00030000,0,0.045000,0.003000,-0.003000,0,1.480,0.090,-0.090,0,,,,,,,,,3655.00,80.00,-80.00,0,0.47,0.03,-0.03,0,0.51,0.03,-0.03,0,,,,,-1.444,0.077,-0.094,0,,,,
K2-133 c,K2-133,1,4,0,4.86784000,0.00012000,-0.00012000,0,0.043410,0.000340,-0.000350,0,1.603,0.090,-0.088,0,,,,,,,,,3655.00,80.00,-80.00,0,0.46,0.02,-0.02,0,0.46,0.01,-0.01,0,,,,,-1.479,0.017,-0.017,0,,,,
K2-133 d,K2-133,1,4,0,11.02340000,0.00080000,-0.00030000,0,0.077000,0.005000,-0.005000,0,2.020,0.130,-0.130,0,,,,,,,,,3655.00,80.00,-80.00,0,0.47,0.03,-0.03,0,0.51,0.03,-0.03,0,,,,,-1.444,0.077,-0.094,0,,,,
K2-133 d,K2-133,1,4,0,11.02454000,0.00036000,-0.00035000,0,0.074870,0.000590,-0.000600,0,2.003,0.107,-0.107,0,,,,,,,,,3655.00,80.00,-80.00,0,0.46,0.02,-0.02,0,0.46,0.01,-0.01,0,,,,,-1.479,0.017,-0.017,0,,,,
K2-133 d,K2-133,1,4,0,11.02488210,0.00002910,-0.00002910,0,,,,,2.468,0.314,-0.314,0,,,,,,,,,3798.00,157.00,-157.00,0,0.46,0.01,-0.01,0,,,,,,,,,,,,,4.77,0.01,-0.01,0
K2-133 e,K2-133,1,4,0,26.58410000,0.00180000,-0.00170000,0,0.134600,0.001100,-0.001100,0,1.730,0.140,-0.130,0,,,,,,,,,3655.00,80.00,-80.00,0,0.46,0.02,-0.02,0,0.46,0.01,-0.01,0,,,,,-1.479,0.017,-0.017,0,,,,
K2-187 b,K2-187,1,4,0,0.77398700,0.00003500,-0.00003500,0,,,,,1.500,0.100,-0.210,0,,,,,,,,,,,,,0.92,0.04,-0.07,0,,,,,,,,,,,,,,,,
K2-187 b,K2-187,1,4,0,0.77398100,0.00005200,-0.00005000,0,,,,,1.383,0.161,-0.089,0,,,,,,,,,5477.00,50.00,-50.00,0,0.89,0.04,-0.03,0,0.97,0.03,-0.02,0,0.260,0.080,-0.080,0,,,,,4.62,0.10,-0.10,0
K2-187 b,K2-187,1,4,0,0.77392000,0.00009500,-0.00009200,0,0.016400,0.000200,-0.000200,0,1.300,0.130,-0.130,0,,,,,,,,,5484.00,81.00,-81.00,0,0.92,0.02,-0.02,0,0.98,0.04,-0.04,0,0.230,0.060,-0.060,0,,,,,4.50,0.03,-0.03,0
K2-187 b,K2-187,1,4,0,0.77401000,0.00008300,-0.00008300,0,,,,,1.200,0.200,-0.200,0,,,,,,,,,5438.00,63.00,-63.00,0,0.83,0.11,-0.11,0,,,,,0.000,0.100,-0.100,0,,,,,4.60,0.08,-0.08,0
K2-187 c,K2-187,1,4,0,2.87178800,0.00025600,-0.00025700,0,,,,,1.701,0.252,-0.115,0,,,,,,,,,5477.00,50.00,-50.00,0,0.89,0.04,-0.03,0,0.97,0.03,-0.02,0,0.260,0.080,-0.080,0,,,,,4.62,0.10,-0.10,0
K2-187 c,K2-187,1,4,0,2.87204200,0.00042400,-0.00042000,0,0.039200,0.000500,-0.000500,0,1.800,0.140,-0.140,0,,,,,,,,,5484.00,81.00,-81.00,0,0.92,0.02,-0.02,0,0.98,0.04,-0.04,0,0.230,0.060,-0.060,0,,,,,4.50,0.03,-0.03,0
K2-187 c,K2-187,1,4,0,2.87162000,0.00021000,-0.00019000,0,,,,,1.900,0.160,-0.400,0,,,,,,,,,,,,,0.92,0.04,-0.07,0,,,,,,,,,,,,,,,,
K2-187 c,K2-187,1,4,0,2.87151200,0.00012000,-0.00012000,0,,,,,1.400,0.200,-0.200,0,,,,,,,,,5438.00,63.00,-63.00,0,0.83,0.11,-0.11,0,,,,,0.000,0.100,-0.100,0,,,,,4.60,0.08,-0.08,0
K2-187 c,K2-187,1,4,0,2.87134800,0.00053700,-0.00054600,0,,,,,1.800,0.300,-0.200,0,,,,,,,,,,,,,0.96,,,0,,,,,,,,,,,,,,,,
K2-187 d,K2-187,1,4,0,7.15000000,,,0,,,,,,,,,,,,,,,,,5374.67,138.45,-110.65,0,0.92,0.05,-0.05,0,0.93,0.14,-0.09,0,0.266,0.070,-0.070,0,-0.196,0.020,-0.019,0,4.48,0.08,-0.08,0
K2-187 d,K2-187,1,4,0,7.15451552,,,0,,,,,,,,,,,,,,,,,5374.67,138.45,-110.65,0,0.92,0.05,-0.05,0,0.93,0.14,-0.09,0,0.266,0.070,-0.070,0,-0.196,0.020,-0.019,0,4.48,0.08,-0.08,0
K2-187 d,K2-187,1,4,0,7.14907900,0.00036000,-0.00037200,0,,,,,3.221,0.507,-0.246,0,,,,,,,,,5477.00,50.00,-50.00,0,0.89,0.04,-0.03,0,0.97,0.03,-0.02,0,0.260,0.080,-0.080,0,,,,,4.62,0.10,-0.10,0
K2-187 d,K2-187,1,4,0,7.14921000,0.00077600,-0.00078800,0,0.072000,0.000900,-0.000900,0,3.170,0.180,-0.180,0,,,,,,,,,5484.00,81.00,-81.00,0,0.92,0.02,-0.02,0,0.98,0.04,-0.04,0,0.230,0.060,-0.060,0,,,,,4.50,0.03,-0.03,0
K2-187 d,K2-187,1,4,0,7.14958400,0.00012000,-0.00012000,0,,,,,2.400,0.300,-0.300,0,,,,,,,,,5438.00,63.00,-63.00,0,0.83,0.11,-0.11,0,,,,,0.000,0.100,-0.100,0,,,,,4.60,0.08,-0.08,0
K2-187 d,K2-187,1,4,0,7.14998000,0.00032000,-0.00031000,0,,,,,3.510,0.410,-0.590,0,,,,,,,,,,,,,0.92,0.04,-0.07,0,,,,,,,,,,,,,,,,
K2-187 d,K2-187,1,4,0,7.14933600,0.00057300,-0.00058700,0,,,,,3.400,0.500,-0.200,0,,,,,,,,,,,,,0.96,,,0,,,,,,,,,,,,,,,,
K2-187 e,K2-187,1,4,0,13.60496000,0.00091000,-0.00085000,0,,,,,2.690,0.230,-0.540,0,,,,,,,,,,,,,0.92,0.04,-0.07,0,,,,,,,,,,,,,,,,
K2-187 e,K2-187,1,4,0,13.60662900,0.00000360,-0.00000360,0,,,,,1.900,0.300,-0.300,0,,,,,,,,,5438.00,63.00,-63.00,0,0.83,0.11,-0.11,0,,,,,0.000,0.100,-0.100,0,,,,,4.60,0.08,-0.08,0
K2-187 e,K2-187,1,4,0,13.60851100,0.00224000,-0.00211000,0,,,,,2.500,0.300,-0.200,0,,,,,,,,,,,,,0.96,,,0,,,,,,,,,,,,,,,,
K2-187 e,K2-187,1,4,0,13.60834100,0.00166100,-0.00158000,0,,,,,2.255,0.218,-0.132,0,,,,,,,,,5477.00,50.00,-50.00,0,0.89,0.04,-0.03,0,0.97,0.03,-0.02,0,0.260,0.080,-0.080,0,,,,,4.62,0.10,-0.10,0
K2-187 e,K2-187,1,4,0,13.60987800,0.00347800,-0.00278600,0,0.110600,0.001300,-0.001300,0,2.380,0.180,-0.180,0,,,,,,,,,5484.00,81.00,-81.00,0,0.92,0.02,-0.02,0,0.98,0.04,-0.04,0,0.230,0.060,-0.060,0,,,,,4.50,0.03,-0.03,0
K2-285 b,K2-285,1,4,0,3.47156440,0.00000590,-0.00000590,0,,,,,2.652,0.193,-0.193,0,,,,,,,,,5144.50,136.40,-136.40,0,0.77,0.05,-0.05,0,,,,,,,,,,,,,4.60,0.09,-0.09,0
K2-285 b,K2-285,1,4,0,3.47174500,0.00004400,-0.00004600,0,0.038170,0.000950,-0.000920,0,2.590,0.060,-0.060,0,9.68000,1.21000,-1.37000,0,0.000000,,,0,4975.00,95.00,-95.00,0,0.79,0.02,-0.02,0,0.83,0.02,-0.02,0,0.000,0.050,-0.050,0,,,,,4.40,0.10,-0.10,0
K2-285 c,K2-285,1,4,0,7.13856720,0.00000730,-0.00000730,0,,,,,3.605,0.245,-0.245,0,,,,,,,,,5144.50,136.40,-136.40,0,0.77,0.05,-0.05,0,,,,,,,,,,,,,4.60,0.09,-0.09,0
K2-285 c,K2-285,1,4,0,7.13804800,0.00007200,-0.00006300,0,0.082400,0.001800,-0.001800,0,3.530,0.080,-0.080,0,15.68000,2.28000,-2.13000,0,0.000000,,,0,4975.00,95.00,-95.00,0,0.79,0.02,-0.02,0,0.83,0.02,-0.02,0,0.000,0.050,-0.050,0,,,,,4.40,0.10,-0.10,0
K2-285 d,K2-285,1,4,0,10.45582000,0.00025000,-0.00023000,0,0.117800,0.002900,-0.002900,0,2.480,0.060,-0.060,0,6.50000,,,1,0.000000,,,0,4975.00,95.00,-95.00,0,0.79,0.02,-0.02,0,0.83,0.02,-0.02,0,0.000,0.050,-0.050,0,,,,,4.40,0.10,-0.10,0
K2-285 e,K2-285,1,4,0,14.76289000,0.00065000,-0.00061000,0,0.180410,0.004200,-0.004300,0,1.950,0.050,-0.050,0,10.70000,,,1,0.000000,,,0,4975.00,95.00,-95.00,0,0.79,0.02,-0.02,0,0.83,0.02,-0.02,0,0.000,0.050,-0.050,0,,,,,4.40,0.10,-0.10,0
K2-72 b,K2-72,1,4,0,5.57739000,0.00068000,-0.00068000,0,0.037000,0.004700,-0.004700,0,0.750,0.200,-0.200,0,,,,,,,,,3497.00,150.00,-150.00,0,0.23,0.06,-0.06,0,0.22,0.08,-0.08,0,,,,,,,,,5.05,0.07,-0.07,0
K2-72 b,K2-72,1,4,0,5.57731470,,,0,,,,,1.540,,,0,,,,,,,,,3563.00,,,0,0.43,,,0,,,,,,,,,,,,,,,,
K2-72 b,K2-72,1,4,0,5.57721200,0.00041700,-0.00041900,0,0.040000,0.004000,-0.005000,0,1.080,0.110,-0.110,0,,,,,0.110000,0.196982,-0.087659,0,3360.47,87.24,-86.34,0,0.33,0.03,-0.03,0,0.27,0.08,-0.09,0,,,,,,,,,,,,
K2-72 c,K2-72,1,4,0,15.18903400,0.00312800,-0.00314900,0,0.078000,0.007000,-0.010000,0,1.160,0.130,-0.130,0,,,,,0.110000,0.201970,-0.091536,0,3360.47,87.24,-86.34,0,0.33,0.03,-0.03,0,0.27,0.08,-0.09,0,,,,,,,,,,,,
K2-72 c,K2-72,1,4,0,15.18710000,0.00320000,-0.00320000,0,0.072200,0.009100,-0.009100,0,0.860,0.220,-0.220,0,,,,,,,,,3497.00,150.00,-150.00,0,0.23,0.06,-0.06,0,0.22,0.08,-0.08,0,,,,,,,,,5.05,0.07,-0.07,0
K2-72 d,K2-72,1,4,0,7.76017800,0.00149600,-0.00149600,0,0.050000,0.004000,-0.006000,0,1.010,0.120,-0.120,0,,,,,0.110000,0.207832,-0.092330,0,3360.47,87.24,-86.34,0,0.33,0.03,-0.03,0,0.27,0.08,-0.09,0,,,,,,,,,,,,
K2-72 d,K2-72,1,4,0,7.75990000,0.00140000,-0.00140000,0,0.046100,0.005800,-0.005800,0,0.730,0.200,-0.200,0,,,,,,,,,3497.00,150.00,-150.00,0,0.23,0.06,-0.06,0,0.22,0.08,-0.08,0,,,,,,,,,5.05,0.07,-0.07,0
K2-72 e,K2-72,1,4,0,24.15886800,0.00372600,-0.00385000,0,0.106000,0.009000,-0.013000,0,1.290,0.140,-0.130,0,,,,,0.110000,0.198676,-0.086832,0,3360.47,87.24,-86.34,0,0.33,0.03,-0.03,0,0.27,0.08,-0.09,0,,,,,,,,,,,,
K2-72 e,K2-72,1,4,0,24.16690000,0.00570000,-0.00570000,0,0.098000,0.012000,-0.012000,0,0.820,0.220,-0.220,0,,,,,,,,,3497.00,150.00,-150.00,0,0.23,0.06,-0.06,0,0.22,0.08,-0.08,0,,,,,,,,,5.05,0.07,-0.07,0
KOI-1831 d,Kepler-324,1,4,0,34.20693950,0.00068690,-0.00068690,0,0.199000,,,0,1.130,0.350,-0.080,0,,,,,0.000000,,,0,5355.00,171.00,-138.00,0,0.80,0.25,-0.06,0,0.90,0.07,-0.09,0,0.000,0.260,-0.260,0,,,,,4.58,0.02,-0.20,0
KOI-1831 d,Kepler-324,1,4,0,34.20578508,,,0,0.194900,,,0,1.100,0.090,-0.060,0,,,,,0.000000,,,0,5191.00,103.00,-103.00,0,0.83,0.06,-0.05,0,0.84,0.05,-0.04,0,0.080,0.150,-0.150,0,,,,,4.53,0.04,-0.06,0
KOI-1831 d,Kepler-324,1,4,0,34.20693950,0.00068690,-0.00068690,0,0.199000,,,0,1.130,0.350,-0.080,0,,,,,0.000000,,,0,5355.00,171.00,-138.00,0,0.80,0.25,-0.06,0,0.90,0.07,-0.09,0,0.000,0.260,-0.260,0,,,,,4.58,0.02,-0.20,0
KOI-1831 d,Kepler-324,1,4,0,34.20693950,0.00068690,-0.00068690,0,0.199000,,,0,1.130,0.350,-0.080,0,,,,,0.000000,,,0,5355.00,171.00,-138.00,0,0.80,0.25,-0.06,0,0.90,0.07,-0.09,0,0.000,0.260,-0.260,0,,,,,4.58,0.02,-0.20,0
KOI-1831 d,Kepler-324,1,4,0,34.16900000,,,0,,,,,1.130,0.050,-0.050,0,2.23000,0.50000,-0.84000,0,,,,,5233.00,60.00,-60.00,0,0.83,0.02,-0.02,0,0.90,0.02,-0.03,0,,,,,,,,,,,,
KOI-1831 d,Kepler-324,1,4,0,34.20690000,0.00087000,-0.00087000,0,0.196000,,,0,1.300,1.200,-1.200,0,,,,,0.000000,,,0,5319.00,84.00,-84.00,0,0.75,0.68,-0.68,0,0.85,0.15,-0.15,0,,,,0,,,,,4.62,0.30,-0.30,0
KOI-1831 d,Kepler-324,1,4,0,34.20578508,,,0,,,,0,,,,0,,,,,,,,0,5214.00,122.00,-122.00,0,0.86,,,0,0.89,,,0,,,,,-0.308,,,0,4.52,,,0
KOI-1831 d,Kepler-324,1,4,0,34.19311054,0.00005134,-0.00005134,0,,,,,,,,,,,,,,,,,5214.00,122.00,-122.00,0,0.86,,,0,0.89,,,0,,,,,-0.308,,,0,4.52,,,0
